date,acute,icu,total_hospit,total_hospit_avg,new_tests,new_tests_avg,total_tests,positives,pos,pos_avg,cases,new_cases,avg_new_cases,deaths,new_deaths,avg_new_deaths
2020-09-17,270,83,353,357,27322,24509.571428571428,2293962,795,0.0291,0.0333,118519,631,634.4285714285714,3717,4,5.428571428571429
2020-09-18,263,84,347,353.85714285714283,24646,24800.85714285714,2318608,672,0.0273,0.0321,119062,543,619.7142857142857,3724,7,5.571428571428571
2020-09-19,249,75,324,348.57142857142856,37131,25347.428571428572,2355739,779,0.021,0.030699999999999998,119744,682,601.5714285714286,3732,8,5.571428571428571
2020-09-20,212,68,280,338.42857142857144,28888,26112.714285714286,2384627,546,0.0189,0.0285,120156,412,578,3735,3,5.714285714285714
2020-09-21,219,71,290,330.2857142857143,17349,25735,2401976,495,0.0285,0.0275,120568,412,560.2857142857143,3739,4,6.142857142857143
2020-09-22,232,77,309,321.42857142857144,14449,25197,2416425,449,0.0311,0.0265,120912,344,523.8571428571429,3748,9,6
2020-09-23,253,79,332,319.2857142857143,19167,24136,2435592,511,0.026699999999999998,0.026099999999999998,121297,385,487,3756,8,6.142857142857143
2020-09-24,268,81,349,318.7142857142857,23813,23634.714285714286,2459405,626,0.0263,0.025699999999999997,121800,503,468.7142857142857,3766,10,7
2020-09-25,265,79,344,318.2857142857143,29092,24269.85714285714,2488497,681,0.023399999999999997,0.025099999999999997,122359,559,471,3772,6,6.857142857142857
2020-09-26,266,81,347,321.57142857142856,31634,23484.571428571428,2520131,777,0.0246,0.0256,122972,613,461.14285714285717,3780,8,6.857142857142857
2020-09-27,238,90,328,328.42857142857144,30051,23650.714285714286,2550182,576,0.0192,0.025699999999999997,123403,431,463.85714285714283,3790,10,7.857142857142857
2020-09-28,233,82,315,332,19810,24002.285714285714,2569992,587,0.0296,0.0258,123880,477,473.14285714285717,3793,3,7.714285714285714
2020-09-29,265,79,344,337,15083,24092.85714285714,2585075,475,0.0315,0.0259,124311,431,485.57142857142856,3802,9,7.714285714285714
2020-09-30,257,77,334,337.2857142857143,17394,23839.571428571428,2602469,565,0.0325,0.026699999999999998,124725,414,489.7142857142857,3805,3,7
2020-10-01,257,74,331,334.7142857142857,24029,23870.428571428572,2626498,967,0.04019999999999999,0.0287,125510,785,530,3805,0,5.571428571428571
2020-10-02,243,80,323,331.7142857142857,30877,24125.428571428572,2657375,848,0.0275,0.029300000000000003,126222,712,551.8571428571429,3807,2,5
2020-10-03,245,77,322,328.14285714285717,26034,23325.428571428572,2683409,729,0.027999999999999997,0.0298,126819,597,549.5714285714286,3813,6,4.714285714285714
2020-10-04,240,75,315,326.2857142857143,26362,22798.428571428572,2709771,554,0.021,0.03,127290,471,555.2857142857143,3814,1,3.4285714285714284
2020-10-05,250,84,334,329,19570,22764.14285714286,2729341,595,0.0304,0.0302,127791,501,558.7142857142857,3817,3,3.4285714285714284
2020-10-06,272,88,360,331.2857142857143,17746,23144.571428571428,2747087,479,0.027000000000000003,0.029500000000000002,128204,413,556.1428571428571,3823,6,3
2020-10-07,298,93,391,339.42857142857144,20737,23622.14285714286,2767824,596,0.0287,0.028999999999999998,128664,460,562.7142857142857,3829,6,3.4285714285714284
2020-10-08,305,98,403,349.7142857142857,29039,24337.85714285714,2796863,955,0.0329,0.0279,129425,761,559.2857142857143,3835,6,4.285714285714286
2020-10-09,295,96,391,359.42857142857144,27120,23801.14285714286,2823983,891,0.0329,0.0287,130159,734,562.4285714285714,3845,10,5.428571428571429
2020-10-10,292,91,383,368.14285714285717,33679,24893.285714285714,2857662,755,0.022400000000000003,0.0279,130795,636,568,3850,5,5.285714285714286
2020-10-11,303,90,393,379.2857142857143,29182,25296.14285714286,2886844,693,0.023700000000000002,0.028300000000000002,131357,562,581,3854,4,5.714285714285714
2020-10-12,291,93,384,386.42857142857144,23953,25922.285714285714,2910797,613,0.0256,0.0276,131861,504,581.4285714285714,3859,5,6
2020-10-13,302,102,404,392.7142857142857,18703,26059,2929500,650,0.0348,0.0287,132343,482,591.2857142857143,3868,9,6.428571428571429
2020-10-14,304,113,417,396.42857142857144,21893,26224.14285714286,2951393,967,0.044199999999999996,0.030899999999999997,132918,575,607.7142857142857,3877,9,6.857142857142857
2020-10-15,303,109,412,397.7142857142857,28677,26172.428571428572,2980070,922,0.0322,0.0308,133548,630,589,3883,6,6.857142857142857
2020-10-16,305,111,416,401.2857142857143,27648,26247.85714285714,3007718,916,0.0331,0.030899999999999997,134329,781,595.7142857142857,3887,4,6
2020-10-17,316,108,424,407.14285714285717,36512,26652.571428571428,3044230,992,0.027200000000000002,0.0315,135127,798,618.8571428571429,3891,4,5.857142857142857
2020-10-18,317,115,432,412.7142857142857,29529,26702.14285714286,3073759,663,0.0225,0.0313,135657,530,614.2857142857143,3891,0,5.285714285714286
2020-10-19,318,116,434,419.85714285714283,24665,26803.85714285714,3098424,633,0.025699999999999997,0.031400000000000004,136154,497,613.2857142857143,3895,4,5.142857142857143
2020-10-20,341,123,464,428.42857142857144,17967,26698.714285714286,3116391,708,0.0394,0.032,136744,590,628.7142857142857,3904,9,5.142857142857143
2020-10-21,332,131,463,435,17066,26009.14285714286,3133457,643,0.0377,0.0311,137236,492,616.8571428571429,3912,8,5
2020-10-22,333,125,458,441.57142857142856,30483,26267.14285714286,3163940,955,0.0313,0.031,137979,743,633,3924,12,5.857142857142857
2020-10-23,336,122,458,447.57142857142856,32527,26964.14285714286,3196467,864,0.026600000000000002,0.03,138691,712,623.1428571428571,3932,8,6.428571428571429
2020-10-24,346,109,455,452,32397,26376.285714285714,3228864,980,0.0302,0.0305,139487,796,622.8571428571429,3945,13,7.714285714285714
2020-10-25,343,103,446,454,31866,26710.14285714286,3260730,989,0.031,0.0317,140279,792,660.2857142857143,3950,5,8.428571428571429
2020-10-26,344,112,456,457.14285714285717,21786,26298.85714285714,3282516,675,0.031,0.0325,140844,565,670,3953,3,8.285714285714286
2020-10-27,366,105,471,458.14285714285717,23103,27032.571428571428,3305619,1082,0.046799999999999994,0.0335,141741,897,713.8571428571429,3962,9,8.285714285714286
2020-10-28,387,114,501,463.57142857142856,22288,27778.571428571428,3327907,847,0.038,0.0336,142425,684,741.2857142857143,3970,8,8.285714285714286
2020-10-29,382,120,502,469.85714285714283,27673,27377.14285714286,3355580,1177,0.0425,0.0352,143387,962,772.5714285714286,3980,10,8
2020-10-30,387,126,513,477.7142857142857,28516,26804.14285714286,3384096,1143,0.0401,0.0371,144314,927,803.2857142857143,3991,11,8.428571428571429
2020-10-31,394,126,520,487,32983,26887.85714285714,3417079,1132,0.034300000000000004,0.0377,145281,967,827.7142857142857,4000,9,7.857142857142857
2020-11-01,396,127,523,498,29754,26586.14285714286,3446833,1076,0.0362,0.0384,146145,864,838,4005,5,7.857142857142857
2020-11-02,396,133,529,508.42857142857144,26814,27304.428571428572,3473647,1008,0.037599999999999995,0.0394,146995,850,878.7142857142857,4007,2,7.714285714285714
2020-11-03,419,143,562,521.4285714285714,19886,26844.85714285714,3493533,916,0.0461,0.0393,147766,771,860.7142857142857,4015,8,7.571428571428571
2020-11-04,445,153,598,535.2857142857143,25270,27270.85714285714,3518803,1262,0.0499,0.040999999999999995,148766,1000,905.8571428571429,4025,10,7.857142857142857
2020-11-05,427,157,584,547,27944,27309.571428571428,3546747,1405,0.050300000000000004,0.0421,149964,1198,939.5714285714286,4035,10,7.857142857142857
2020-11-06,457,152,609,560.7142857142857,35379,28290,3582126,1836,0.0519,0.0438,151505,1541,1027.2857142857142,4048,13,8.142857142857142
2020-11-07,479,153,632,576.7142857142857,36612,28808.428571428572,3618738,1700,0.0464,0.0455,152915,1410,1090.5714285714287,4052,4,7.428571428571429
2020-11-08,492,163,655,595.5714285714286,30266,28881.571428571428,3649004,1275,0.0421,0.0463,153996,1081,1121.5714285714287,4064,12,8.428571428571429
2020-11-09,534,172,706,620.8571428571429,23527,28412,3672531,1581,0.0672,0.0506,155371,1375,1196.5714285714287,4072,8,9.285714285714286
2020-11-10,585,176,761,649.2857142857143,24549,29078.14285714286,3697080,1452,0.0591,0.0524,156709,1338,1277.5714285714287,4084,12,9.857142857142858
2020-11-11,612,193,805,678.8571428571429,27281,29365.428571428572,3724361,2054,0.0753,0.056100000000000004,158423,1714,1379.5714285714287,4100,16,10.714285714285714
2020-11-12,664,199,863,718.7142857142857,31660,29896.285714285714,3756021,1700,0.0537,0.0565,159900,1477,1419.4285714285713,4112,12,11
2020-11-13,706,208,914,762.2857142857143,31974,29409.85714285714,3787995,2145,0.06709999999999999,0.0587,161769,1869,1466.2857142857142,4125,13,11
2020-11-14,703,220,923,803.8571428571429,37594,29550.14285714286,3825589,2510,0.0668,0.0616,164090,2321,1596.4285714285713,4144,19,13.142857142857142
2020-11-15,701,238,939,844.4285714285714,28570,29307.85714285714,3854159,2034,0.0712,0.0658,165930,1840,1704.857142857143,4153,9,12.714285714285714
2020-11-16,747,238,985,884.2857142857143,34831,30922.714285714286,3888990,2040,0.058600000000000006,0.0645,167656,1726,1755,4160,7,12.571428571428571
2020-11-17,791,255,1046,925,27739,31378.428571428572,3916729,2416,0.08710000000000001,0.06849999999999999,169805,2149,1870.857142857143,4186,26,14.571428571428571
2020-11-18,874,270,1144,973.4285714285714,31800,32024,3948529,2331,0.0733,0.0682,171823,2018,1914.2857142857142,4201,15,14.428571428571429
2020-11-19,934,260,1194,1020.7142857142857,43962,33781.42857142857,3992491,3477,0.0791,0.0719,174733,2910,2119,4220,19,15.428571428571429
2020-11-20,946,261,1207,1062.5714285714287,41090,35083.71428571428,4033581,2705,0.0658,0.0717,177086,2353,2188.1428571428573,4247,27,17.428571428571427
2020-11-21,951,278,1229,1106.2857142857142,51122,37016.28571428572,4084703,3239,0.0634,0.0712,179971,2885,2268.714285714286,4262,15,16.857142857142858
2020-11-22,973,268,1241,1149.4285714285713,49886,40061.42857142857,4134589,2483,0.049800000000000004,0.0681,182139,2168,2315.5714285714284,4280,18,18.142857142857142
2020-11-23,987,289,1276,1191,31173,39538.857142857145,4165762,1975,0.0634,0.0688,183797,1658,2305.8571428571427,4294,14,19.142857142857142
2020-11-24,1027,314,1341,1233.142857142857,29081,39730.57142857143,4194843,1956,0.0673,0.066,185464,1667,2237,4325,31,19.857142857142858
2020-11-25,1098,308,1406,1270.5714285714287,45366,41668.57142857143,4240209,3071,0.0677,0.0652,188161,2697,2334,4363,38,23.142857142857142
2020-11-26,1114,329,1443,1306.142857142857,41703,41345.857142857145,4281912,2884,0.0692,0.0638,190480,2319,2249.5714285714284,4392,29,24.571428571428573
2020-11-27,1092,343,1435,1338.7142857142858,47256,42226.71428571428,4329168,2828,0.059800000000000006,0.0629,192858,2378,2253.1428571428573,4414,22,23.857142857142858
2020-11-28,1095,351,1446,1369.7142857142858,27671,38876.57142857143,4356839,1901,0.0687,0.0637,194448,1590,2068.1428571428573,4448,34,26.571428571428573
2020-11-29,1132,359,1491,1405.4285714285713,39221,37353,4396060,2356,0.0601,0.0652,196447,1999,2044,4471,23,27.285714285714285
2020-11-30,1183,344,1527,1441.2857142857142,27296,36799.142857142855,4423356,2352,0.0862,0.0684,198370,1923,2081.8571428571427,4486,15,27.428571428571427
2020-12-01,1233,350,1583,1475.857142857143,30694,37029.57142857143,4454050,3079,0.1003,0.0731,201135,2765,2238.714285714286,4517,31,27.428571428571427
2020-12-02,1219,359,1578,1500.4285714285713,35703,35649.142857142855,4489753,2885,0.0808,0.075,203355,2220,2170.5714285714284,4558,41,27.857142857142858
2020-12-03,1209,364,1573,1519,30996,34119.57142857143,4520749,2495,0.0805,0.0766,205399,2044,2131.285714285714,4607,49,30.714285714285715
2020-12-04,1227,367,1594,1541.7142857142858,55913,35356.28571428572,4576662,4626,0.0827,0.0799,209191,3792,2333.285714285714,4631,24,31
2020-12-05,1219,379,1598,1563.4285714285713,53828,39093,4630490,3862,0.0717,0.0803,212384,3193,2562.285714285714,4660,29,30.285714285714285
2020-12-06,1183,393,1576,1575.5714285714287,48109,40362.71428571428,4678599,3248,0.0675,0.0814,215027,2643,2654.285714285714,4686,26,30.714285714285715
2020-12-07,1173,388,1561,1580.4285714285713,44817,42865.71428571428,4723416,3079,0.0687,0.0789,217329,2302,2708.4285714285716,4707,21,31.571428571428573
2020-12-08,1257,396,1653,1590.4285714285713,40391,44251,4763807,3264,0.0808,0.0761,219961,2632,2689.4285714285716,4755,48,34
2020-12-09,1293,416,1709,1609.142857142857,35997,44293,4799804,3232,0.0898,0.0774,222653,2692,2756.8571428571427,4802,47,34.857142857142854
2020-12-10,1304,416,1720,1630.142857142857,49082,46876.71428571428,4848886,3828,0.078,0.077,225855,3202,2922.285714285714,4850,48,34.714285714285715
2020-12-11,1313,416,1729,1649.4285714285713,48146,45767.142857142855,4897032,3242,0.0673,0.0748,228471,2616,2754.285714285714,4902,52,38.714285714285715
2020-12-12,1313,406,1719,1666.7142857142858,66302,47549.142857142855,4963334,4436,0.0669,0.0741,232009,3538,2803.5714285714284,4937,35,39.57142857142857
2020-12-13,1255,424,1679,1681.4285714285713,51233,47995.42857142857,5014567,3413,0.0666,0.07400000000000001,234647,2638,2802.8571428571427,4954,17,38.285714285714285
2020-12-14,1338,404,1742,1707.2857142857142,39829,47282.857142857145,5054396,2895,0.0727,0.0746,236961,2314,2804.5714285714284,4980,26,39
2020-12-15,1388,411,1799,1728.142857142857,33177,46252.28571428572,5087573,2845,0.0858,0.0753,239362,2401,2771.5714285714284,5040,60,40.714285714285715
2020-12-16,1363,399,1762,1735.7142857142858,37011,46397.142857142855,5124584,3222,0.08710000000000001,0.07490000000000001,241767,2405,2730.5714285714284,5104,64,43.142857142857146
2020-12-17,1308,394,1702,1733.142857142857,29532,43604.28571428572,5154116,2787,0.0944,0.07719999999999999,243984,2217,2589.8571428571427,5152,48,43.142857142857146
2020-12-18,1287,399,1686,1727,43953,43005.28571428572,5198069,3095,0.0704,0.07769999999999999,246553,2569,2583.1428571428573,5188,36,40.857142857142854
2020-12-19,1250,385,1635,1715,36403,38734,5234472,2585,0.071,0.0783,248754,2201,2392.1428571428573,5242,54,43.57142857142857
2020-12-20,1256,406,1662,1712.5714285714287,42469,37482,5276941,2400,0.0565,0.0768,250808,2054,2308.714285714286,5279,37,46.42857142857143
2020-12-21,1277,399,1676,1703.142857142857,40132,37525.28571428572,5317073,3020,0.0753,0.07719999999999999,253073,2265,2301.714285714286,5302,23,46
2020-12-22,1317,400,1717,1691.4285714285713,55695,40742.142857142855,5372768,3827,0.0687,0.0748,255397,2324,2290.714285714286,5354,52,44.857142857142854
2020-12-23,1357,419,1776,1693.4285714285713,39800,41140.57142857143,5412568,3155,0.0793,0.0736,257862,2465,2299.285714285714,5402,48,42.57142857142857
2020-12-24,1334,426,1760,1701.7142857142858,45863,43473.57142857143,5458431,3546,0.07730000000000001,0.0712,260728,2866,2392,5463,61,44.42857142857143
2020-12-25,1297,424,1721,1706.7142857142858,42074,43205.142857142855,5500505,2910,0.0692,0.071,263160,2432,2372.4285714285716,5494,31,43.714285714285715
2020-12-26,1249,418,1667,1711.2857142857142,37935,43424,5538440,2692,0.071,0.071,265440,2280,2383.714285714286,5514,20,38.857142857142854
2020-12-27,1274,418,1692,1715.5714285714287,26540,41148.42857142857,5564980,2210,0.0833,0.07490000000000001,267198,1758,2341.4285714285716,5545,31,38
2020-12-28,1315,423,1738,1724.4285714285713,38926,40976.142857142855,5603906,2745,0.0705,0.0742,269183,1985,2301.4285714285716,5573,28,38.714285714285715
2020-12-29,1305,420,1725,1725.5714285714287,20708,35978,5624614,2423,0.11699999999999999,0.08109999999999999,271061,1878,2237.714285714286,5637,64,40.42857142857143
2020-12-30,1346,410,1756,1722.7142857142858,40281,36046.71428571428,5664895,3536,0.08779999999999999,0.0823,273689,2628,2261,5681,44,39.857142857142854
2020-12-31,1374,399,1773,1724.5714285714287,35649,34587.57142857143,5700544,3506,0.0983,0.08529999999999999,276662,2973,2276.285714285714,5727,46,37.714285714285715
2021-01-01,1346,388,1734,1726.4285714285713,53222,36180.142857142855,5753766,4630,0.087,0.08779999999999999,280219,3557,2437,5774,47,40
2021-01-02,1269,415,1684,1728.857142857143,46094,37345.71428571428,5799860,3793,0.0823,0.0895,283171,2952,2533,5799,25,40.714285714285715
2021-01-03,1291,412,1703,1730.4285714285713,26455,37333.57142857143,5826315,2592,0.098,0.0916,285319,2148,2588.714285714286,5826,27,40.142857142857146
2021-01-04,1343,418,1761,1733.7142857142858,35483,36841.71428571428,5861798,3279,0.0924,0.0947,287802,2483,2659.8571428571427,5860,34,41
2021-01-05,1361,410,1771,1740.2857142857142,24861,37435,5886659,2408,0.0969,0.09179999999999999,289758,1956,2671,5914,54,39.57142857142857
2021-01-06,1418,444,1862,1755.4285714285713,38657,37203,5925316,4055,0.10490000000000001,0.0943,292904,3146,2745,5960,46,39.857142857142854
2021-01-07,1407,427,1834,1764.142857142857,39652,37774.857142857145,5964968,3538,0.0892,0.09300000000000001,295874,2970,2744.5714285714284,6005,45,39.714285714285715
2021-01-08,1438,447,1885,1785.7142857142858,57053,38322.142857142855,6022021,4338,0.076,0.09140000000000001,299606,3732,2769.5714285714284,6047,42,39
2021-01-09,1428,449,1877,1813.2857142857142,55533,39670.57142857143,6077554,4561,0.0821,0.09140000000000001,303364,3758,2884.714285714286,6075,28,39.42857142857143
2021-01-10,1440,455,1895,1840.7142857142858,59951,44455.71428571428,6137505,4083,0.0681,0.08710000000000001,306674,3310,3050.714285714286,6100,25,39.142857142857146
2021-01-11,1493,447,1940,1866.2857142857142,43520,45603.857142857145,6181025,3524,0.081,0.0855,309686,3012,3126.285714285714,6129,29,38.42857142857143
2021-01-12,1496,456,1952,1892.142857142857,31317,46526.142857142855,6212342,3492,0.1115,0.0876,312351,2665,3227.5714285714284,6196,67,40.285714285714285
2021-01-13,1475,454,1929,1901.7142857142858,34322,45906.857142857145,6246664,3023,0.08810000000000001,0.0852,314867,2516,3137.5714285714284,6233,37,39
2021-01-14,1418,425,1843,1903,43815,46501.57142857143,6290479,3603,0.08220000000000001,0.0842,317815,2948,3134.4285714285716,6277,44,38.857142857142854
2021-01-15,1427,421,1848,1897.7142857142858,54414,46124.57142857143,6344893,3689,0.0678,0.083,320739,2924,3019,6322,45,39.285714285714285
2021-01-16,1409,412,1821,1889.7142857142858,55798,46162.42857142857,6400691,3914,0.0701,0.08130000000000001,324031,3292,2952.4285714285716,6370,48,42.142857142857146
2021-01-17,1410,408,1818,1878.7142857142858,46722,44272.57142857143,6447413,3139,0.0672,0.08109999999999999,326445,2414,2824.4285714285716,6394,24,42
2021-01-18,1424,421,1845,1865.142857142857,25731,41731.28571428572,6473144,2253,0.0876,0.0821,328214,1769,2646.8571428571427,6424,30,42.142857142857146
2021-01-19,1460,411,1871,1853.5714285714287,29122,41417.71428571428,6502266,2371,0.0814,0.07780000000000001,330186,1972,2547.8571428571427,6476,52,40
